Common_Name,SMILES,MolWt,LogP,NumHDonors,NumHAcceptors,NumRings,NumRotatableBonds,NumHeavyAtoms,NumHeteroatoms,NumAromaticRings,TPSA,FractionCSP3,MorganFingerprint,Predicted_Prob,Predicted_Activity
{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid,Cc1ncc(COP(=O)(O)O)c(CNC[C@@H](C)OP(=O)(O)O)c1O,386.2340000000001,0.2923199999999997,6.0,7.0,1.0,9.0,24.0,13.0,1.0,178.67,0.5454545454545454,[0 1 0 ... 0 0 0],0.7241666666666667,1
2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE,O=P(O)(O)OCCNS(=O)(=O)c1ccc(OC(F)(F)F)cc1,365.222,0.9728,3.0,5.0,1.0,7.0,22.0,13.0,1.0,122.16,0.3333333333333333,[0 0 0 ... 0 0 0],0.7241666666666667,1
PR-104,CS(=O)(=O)OCCN(CCBr)c1c(C(=O)NCCOP(=O)(O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],579.2750000000002,0.5196000000000003,3.0,11.0,1.0,14.0,33.0,19.0,1.0,228.75,0.5,[0 0 0 ... 0 0 0],0.7226666666666667,1
"(9Z,11E,13S)-13-hydroxyoctadeca-9,11-dienoic acid",CCCCC[C@H](O)/C=C/C=C\CCCCCCCC(=O)O,296.4509999999999,4.855300000000003,2.0,2.0,0.0,14.0,21.0,3.0,0.0,57.53,0.7222222222222222,[0 1 0 ... 0 0 0],0.7225,1
PF-06815345,CCOC(=O)O[C@@H](C)n1nnnc1-c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2F)cnn1C,598.0390000000002,4.018500000000002,1.0,12.0,5.0,8.0,42.0,15.0,4.0,142.18,0.3703703703703703,[0 1 0 ... 0 0 0],0.7225,1
CFT-8634,COc1cc(-c2cn(C)c(=O)c(C)c2C)cc(OC)c1CN1CC[C@H](N2CCN(c3ccc(N[C@H]4CCC(=O)NC4=O)cc3F)CC2)C(F)(F)C1,710.7980000000002,4.074340000000002,2.0,10.0,6.0,9.0,51.0,14.0,3.0,108.38,0.4864864864864865,[0 0 0 ... 0 0 1],0.7225,1
Coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,767.5410000000002,-1.6652999999999971,10.0,18.0,3.0,18.0,48.0,27.0,2.0,346.55999999999995,0.6666666666666666,[0 1 0 ... 0 0 0],0.7225,1
Simenepag isopropyl,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)OC(C)C)s2)cc1,473.6350000000002,5.639200000000006,1.0,6.0,3.0,12.0,33.0,7.0,2.0,76.07000000000001,0.5384615384615384,[0 1 0 ... 0 0 0],0.7225,1
9(S)-HODE,CCCCC/C=C\C=C\[C@@H](O)CCCCCCCC(=O)O,296.4509999999999,4.855300000000003,2.0,2.0,0.0,14.0,21.0,3.0,0.0,57.53,0.7222222222222222,[0 1 0 ... 0 0 0],0.7225,1
Coenzyme A persulfide,CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSS,799.6080000000002,-1.0170999999999977,10.0,19.0,3.0,19.0,49.0,28.0,2.0,346.55999999999995,0.6666666666666666,[0 1 0 ... 0 0 0],0.7225,1
Friulimicin B,CC(C)CCCCCCC/C=C\CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N2CCCC[C@@H]2C(=O)N[C@@H]([C@H](C)C(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H]([C@@H](C)N)C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H]1C,1303.4800000000002,-3.615500000000011,15.0,17.0,3.0,23.0,92.0,33.0,0.0,512.6299999999998,0.6949152542372882,[0 1 0 ... 0 0 0],0.7224431818181819,1
Ethyl hydrogen diethylamidophosphate,CCO[P@@](=O)(O)N(CC)CC,181.17199999999997,1.4651,1.0,2.0,0.0,5.0,11.0,5.0,0.0,49.77,1.0,[0 0 0 ... 0 0 0],0.7222222222222221,1
YT-001,CCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O)C(C)C,1054.3379999999993,1.245599999999998,12.0,13.0,1.0,39.0,74.0,23.0,0.0,365.09,0.803921568627451,[0 1 0 ... 0 0 0],0.7216666666666667,1
Uridine monophosphate,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,324.182,-2.7349,5.0,8.0,2.0,4.0,21.0,12.0,1.0,171.31,0.5555555555555556,[0 0 0 ... 0 0 0],0.7216666666666667,1
Mipsagargin,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCCCCCCCCCCNC(=O)C[C@H](N)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,1409.5409999999997,2.345399999999995,13.0,23.0,3.0,46.0,99.0,33.0,0.0,529.98,0.7121212121212122,[0 1 0 ... 0 0 0],0.7215,1
Bevantolol,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,345.43900000000014,2.584220000000001,2.0,5.0,2.0,10.0,25.0,5.0,2.0,59.95,0.4,[0 1 0 ... 0 0 0],0.7215,1
Dopastatin,CCCN1C[C@H](CSCC(=O)NCCCC[C@@H](NC(=O)CSC[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(CCC)C2)C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@H](CC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc3ccc(O)cc3)NC2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1694.2420000000004,5.933499999999999,16.0,19.0,12.0,33.0,118.0,32.0,7.0,425.31999999999994,0.5348837209302325,[0 1 0 ... 0 0 0],0.7215,1
PF-07304814,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COP(=O)(O)O)cc12,552.5210000000003,1.010400000000001,6.0,7.0,3.0,13.0,38.0,14.0,2.0,196.14999999999995,0.5,[0 1 0 ... 0 0 0],0.7214583333333333,1
Flavin mononucleotide,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,456.3480000000002,-1.6065599999999995,6.0,10.0,3.0,7.0,31.0,14.0,1.0,208.08999999999995,0.4117647058823529,[0 1 0 ... 0 0 0],0.7211666666666667,1
GW-3965,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,582.0620000000001,8.089100000000009,1.0,3.0,4.0,13.0,41.0,8.0,4.0,49.77,0.2424242424242424,[0 1 0 ... 0 0 0],0.7210000000000001,1
"(1S)-2-{[{[(2S)-2,3-DIHYDROXYPROPYL]OXY}(HYDROXY)PHOSPHORYL]OXY}-1-[(PENTANOYLOXY)METHYL]ETHYL OCTANOATE",CCCCCCCC(=O)O[C@H](COC(=O)CCCC)CO[P@@](=O)([O-])OC[C@@H](O)CO,455.4610000000002,1.8469,2.0,10.0,0.0,19.0,30.0,11.0,0.0,151.65,0.8947368421052632,[0 1 0 ... 0 0 0],0.7208888888888889,1
Mezigdomide,N#Cc1ccc(N2CCN(Cc3ccc(COc4cccc5c4CN([C@H]4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,567.6210000000003,3.359580000000001,1.0,7.0,6.0,7.0,42.0,10.0,3.0,105.98,0.3125,[0 0 1 ... 0 0 0],0.7208333333333333,1
Hydrocortisone phosphate,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,442.4450000000002,1.8986,4.0,6.0,4.0,4.0,30.0,9.0,0.0,141.36,0.8095238095238095,[0 0 0 ... 0 0 0],0.7207658730158731,1
Histrelin,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,1443.6320000000003,-0.6052300000000101,18.0,18.0,8.0,34.0,104.0,34.0,6.0,521.4599999999999,0.4428571428571428,[0 1 0 ... 0 0 0],0.7205586080586079,1
4-S-Glutathionyl-5-pentyl-tetrahydro-furan-2-ol,CCCCC[C@H]1O[C@@H](O)C[C@@H]1SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,463.5530000000003,-0.3464999999999945,6.0,8.0,1.0,15.0,31.0,12.0,0.0,188.28,0.7894736842105263,[0 1 0 ... 0 0 0],0.7203598484848485,1
Acebilustat,O=C(O)c1ccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1,481.55200000000013,5.290800000000004,1.0,6.0,6.0,8.0,36.0,7.0,4.0,79.04,0.2413793103448276,[0 0 0 ... 0 0 0],0.72,1
Cedirogant,O=C(O)CC1CCN(C(=O)c2ccc(Cl)c(Cn3ccc4cc(C(F)(F)F)cc(Cl)c43)c2Cl)CC1,547.788,6.995500000000005,1.0,3.0,4.0,5.0,35.0,11.0,3.0,62.54,0.3333333333333333,[0 0 0 ... 0 0 0],0.72,1
Rilapladib,COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,735.8190000000001,8.397400000000005,0.0,6.0,6.0,12.0,52.0,12.0,5.0,54.78,0.3,[0 0 0 ... 0 0 0],0.72,1
Formycin-5'-Monophosphate,Nc1ncnc2c([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)[nH]nc12,347.224,-1.7939000000000007,6.0,9.0,3.0,4.0,23.0,13.0,2.0,196.93,0.5,[0 0 0 ... 0 0 0],0.72,1
N-(Phosphonoacetyl)-L-Ornithine,N[C@@H](CCCNC(=O)CP(=O)(O)O)C(=O)O,254.17899999999997,-1.5275999999999998,5.0,4.0,0.0,7.0,16.0,9.0,0.0,149.95,0.7142857142857143,[0 1 0 ... 0 0 0],0.72,1
Enalkiren,COc1ccc(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,656.8690000000003,2.5236000000000036,7.0,8.0,3.0,18.0,47.0,12.0,2.0,191.68999999999997,0.6571428571428571,[0 1 1 ... 0 0 0],0.72,1
Fasiglifam,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,524.6350000000003,5.313640000000005,1.0,6.0,4.0,11.0,37.0,8.0,3.0,99.13,0.3448275862068966,[0 0 0 ... 0 0 0],0.72,1
SP4160,CC(=O)Nc1ccc(COc2ccc(-c3cc(C4CCN(C(=O)CNC(=O)[C@@H](CC(C)C)N=C(N)N)CC4)n(C)n3)c(Cl)c2Cl)cc1,685.657,4.441600000000001,4.0,7.0,4.0,12.0,47.0,14.0,3.0,169.96000000000004,0.4242424242424242,[0 1 0 ... 0 0 0],0.72,1
TRV-120027,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)O,926.0899999999998,-1.9104300000000052,13.0,12.0,3.0,26.0,66.0,23.0,2.0,355.05,0.5813953488372093,[0 1 0 ... 0 0 0],0.7197638888888889,1
taletrectinib,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1.O=C(O)CCCCC(=O)O,551.6190000000004,5.150500000000004,4.0,8.0,4.0,12.0,40.0,11.0,4.0,152.07,0.3103448275862069,[0 1 0 ... 0 0 0],0.7195833333333335,1
