Common_Name,SMILES,MolWt,LogP,NumHDonors,NumHAcceptors,NumRings,NumRotatableBonds,NumHeavyAtoms,NumHeteroatoms,NumAromaticRings,TPSA,FractionCSP3,MorganFingerprint,Predicted_Prob,Predicted_Activity
Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,384.259,3.9643000000000033,1.0,5.0,2.0,4.0,25.0,7.0,1.0,64.63,0.3333333333333333,[0 0 0 ... 0 0 0],0.498,0
Stepronin,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,273.335,1.2108,2.0,5.0,1.0,5.0,17.0,7.0,1.0,83.47,0.3,[0 1 0 ... 0 0 0],0.498,0
Iotrolan,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,1626.2390000000007,-3.894299999999989,16.0,18.0,2.0,24.0,67.0,30.0,2.0,399.78000000000003,0.5135135135135135,[0 1 0 ... 0 0 1],0.498,0
GC-373,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CC1CCNC1=O,403.47900000000016,1.5373999999999999,3.0,5.0,2.0,10.0,29.0,8.0,1.0,113.6,0.5238095238095238,[0 1 0 ... 0 0 0],0.498,0
Danavorexton,COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,424.5630000000003,2.878000000000001,1.0,5.0,3.0,6.0,29.0,8.0,1.0,84.94000000000001,0.6666666666666666,[0 0 0 ... 0 0 0],0.49791666666666673,0
AMG-319,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,385.4060000000001,4.275300000000002,2.0,6.0,5.0,4.0,29.0,8.0,5.0,92.27000000000001,0.09523809523809523,[0 1 0 ... 0 0 0],0.4979166666666666,0
Saredutant,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,552.546,6.366700000000008,1.0,3.0,4.0,9.0,38.0,7.0,3.0,52.650000000000006,0.3548387096774194,[0 1 0 ... 0 0 0],0.4978333333333334,0
(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE,N#CCNC(=O)[C@H](CS(=O)(=O)Cc1ccccc1OC(F)F)OC(=O)N1CCOCC1,461.44300000000027,0.67998,1.0,8.0,2.0,9.0,31.0,13.0,1.0,135.03,0.5,[0 1 0 ... 0 0 0],0.4976190476190477,0
Ulevostinag,Nc1nc(=O)c2ncn([C@@H]3O[C@@H]4CO[P@@](=O)(S)O[C@H]5[C@H](F)[C@H](n6cnc7c(N)ncnc76)O[C@@H]5CO[P@@](=O)(S)O[C@@H]3[C@@H]4F)c2[nH]1,710.5350000000003,1.4878999999999993,5.0,18.0,7.0,2.0,45.0,25.0,4.0,248.72999999999996,0.5,[0 0 0 ... 0 0 0],0.49752380952380953,0
Meradimate,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,275.39200000000005,3.886400000000002,1.0,3.0,2.0,3.0,20.0,3.0,1.0,52.32,0.5882352941176471,[0 1 0 ... 0 0 0],0.4975,0
6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,362.84000000000003,3.3253000000000013,4.0,1.0,4.0,3.0,26.0,5.0,4.0,87.63,0.0,[0 0 0 ... 0 0 0],0.4975,0
Lidoflazine,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,491.6260000000002,5.750040000000006,1.0,3.0,4.0,9.0,36.0,6.0,3.0,35.580000000000005,0.36666666666666664,[0 1 0 ... 0 0 0],0.4975,0
Chlorbenzoxamine,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1,435.0110000000001,5.572220000000006,0.0,3.0,4.0,8.0,31.0,4.0,3.0,15.71,0.3333333333333333,[0 1 0 ... 0 0 0],0.4975,0
"5-(acetylamino)-3,5-dideoxy-3-fluoro-D-erythro-alpha-L-manno-non-2-ulopyranosonic acid",CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)[C@@](O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,327.261,-3.9237999999999977,7.0,8.0,1.0,5.0,22.0,11.0,0.0,176.77999999999997,0.8181818181818182,[0 1 0 ... 0 0 0],0.4975,0
ASP-3026,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1,580.759,3.7657000000000016,2.0,11.0,5.0,9.0,41.0,12.0,3.0,115.82000000000001,0.4827586206896552,[0 1 0 ... 0 0 0],0.4975,0
Flurandrenolide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,436.5200000000002,2.498700000000001,2.0,6.0,5.0,2.0,31.0,7.0,0.0,93.06,0.8333333333333334,[0 0 0 ... 0 0 0],0.4975,0
Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2.5349000000000004,0.0,2.0,4.0,1.0,23.0,4.0,1.0,40.620000000000005,0.5789473684210527,[0 0 1 ... 0 0 0],0.4975,0
1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA,COc1ccc(Cl)cc1NC(=O)Nc1cncc(O[C@@H](C)CN(C)C)n1,379.8480000000002,3.1115000000000004,2.0,6.0,2.0,7.0,26.0,9.0,2.0,88.61,0.35294117647058826,[0 1 0 ... 0 0 0],0.4975,0
"Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate",O=C(N[C@@H](Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,425.8720000000001,2.7054,3.0,3.0,4.0,6.0,30.0,8.0,3.0,102.5,0.22727272727272727,[0 1 1 ... 0 0 0],0.4975,0
ASC-JM-17,COc1ccc(/C=C/C(=O)C(CC2CCC2)C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,464.55800000000016,5.392200000000005,0.0,6.0,3.0,12.0,34.0,6.0,2.0,71.06000000000002,0.35714285714285715,[0 1 0 ... 0 0 0],0.4975,0
MMDA,COc1cc(CC(C)N)cc2c1OCO2,209.24499999999998,1.3135999999999999,1.0,4.0,2.0,3.0,15.0,4.0,1.0,53.71000000000001,0.45454545454545453,[0 1 0 ... 0 0 0],0.4975,0
"(2S)-1,3-benzothiazol-2-yl{2-[(2-pyridin-3-ylethyl)amino]pyrimidin-4-yl}ethanenitrile",N#C[C@H](c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,372.45700000000005,3.791380000000003,1.0,7.0,4.0,6.0,27.0,7.0,4.0,87.38000000000001,0.15,[0 1 0 ... 0 0 0],0.4975,0
Dermatan sulfate,CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OS(=O)(=O)[O-])[C@@H](CO)O[C@H]1O,475.3810000000002,-7.011299999999992,6.0,15.0,2.0,7.0,31.0,17.0,0.0,264.49999999999994,0.8571428571428571,[0 0 0 ... 0 0 0],0.4975,0
Delpazolid,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,308.31299999999993,0.8382999999999996,1.0,6.0,3.0,3.0,22.0,8.0,1.0,68.61000000000001,0.42857142857142855,[0 0 0 ... 0 0 0],0.4975,0
(R)-Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,312.41300000000007,2.5349000000000004,0.0,2.0,4.0,1.0,23.0,4.0,1.0,40.620000000000005,0.5789473684210527,[0 0 1 ... 0 0 0],0.4975,0
DSM-265,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,415.338,5.945420000000002,1.0,5.0,3.0,4.0,27.0,13.0,3.0,55.11,0.21428571428571427,[0 0 0 ... 0 0 0],0.4975,0
"9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine",CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21,371.44100000000003,2.8252000000000006,1.0,8.0,3.0,8.0,27.0,8.0,3.0,97.31,0.42105263157894735,[0 0 1 ... 0 0 0],0.4975,0
+/-METHYL 4-(AMINOIMINOMETHYL)-BETA-[3- INH (AMINOIMINO)PHENYL]BENZENE PENTANOATE,COC(=O)C[C@H](CCc1ccc(C(=N)N)cc1)c1cccc(C(=N)N)c1,352.4380000000001,2.5342400000000005,4.0,4.0,2.0,8.0,26.0,6.0,2.0,126.04,0.25,[0 1 0 ... 0 0 0],0.49743452380952385,0
N-(4-METHYLBENZOYL)-4-BENZYLPIPERIDINE,Cc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,293.41,4.089920000000004,0.0,1.0,3.0,3.0,22.0,2.0,2.0,20.310000000000002,0.35,[0 0 0 ... 0 0 0],0.49733333333333335,0
Ralimetinib,CC(C)(C)Cn1c(N)nc2ccc(-c3nc(C(C)(C)C)[nH]c3-c3ccc(F)cc3)nc21,420.5360000000001,5.553300000000005,2.0,5.0,4.0,3.0,31.0,7.0,4.0,85.41000000000001,0.375,[0 1 0 ... 0 0 0],0.4971666666666666,0
Tyrphostin B56,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,336.391,3.143880000000001,3.0,4.0,2.0,7.0,25.0,5.0,2.0,93.35,0.2,[0 0 0 ... 0 0 0],0.49700000000000005,0
Relcovaptan,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC,620.5110000000002,3.300300000000002,2.0,7.0,5.0,7.0,41.0,13.0,3.0,139.46999999999997,0.2857142857142857,[0 0 0 ... 0 0 0],0.49700000000000005,0
"5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1,319.343,3.5425000000000013,1.0,5.0,4.0,4.0,24.0,6.0,4.0,55.11,0.05555555555555555,[0 0 0 ... 0 0 0],0.4969545454545454,0
Xanthohumol,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1,354.40200000000004,4.216800000000003,3.0,5.0,2.0,6.0,26.0,5.0,2.0,86.99,0.19047619047619047,[0 0 0 ... 0 0 0],0.496875,0
Cronidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)C1c1cccc([N+](=O)[O-])c1,598.0520000000004,4.6113000000000035,1.0,10.0,5.0,7.0,42.0,12.0,2.0,129.47,0.4,[0 0 0 ... 0 0 0],0.49683333333333335,0
Iopanoic acid,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,570.9340000000001,3.7359000000000018,2.0,2.0,1.0,4.0,17.0,6.0,1.0,63.32000000000001,0.36363636363636365,[0 1 0 ... 0 0 0],0.49683333333333335,0
Foliglurax,O/N=c1\cc(-c2cc3sccc3cn2)oc2ccc(CCCN3CCOCC3)cc12,421.5220000000004,4.264200000000003,1.0,7.0,5.0,5.0,30.0,7.0,4.0,71.09,0.30434782608695654,[0 0 0 ... 0 0 0],0.49674999999999997,0
Sabarubicin,C[C@@H]1O[C@@H](O[C@@H]2[C@H](C)O[C@@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)C[C@@H]2O)C[C@H](N)[C@@H]1O,643.6420000000002,-0.1262999999999988,7.0,14.0,6.0,6.0,46.0,14.0,2.0,235.52999999999997,0.53125,[0 1 0 ... 0 0 0],0.49674999999999997,0
Bicuculline,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,367.3570000000002,2.5846999999999998,0.0,7.0,6.0,1.0,27.0,7.0,2.0,66.46000000000001,0.35,[0 0 0 ... 0 0 0],0.4966666666666667,0
Futibatinib,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,418.4570000000002,1.7849,1.0,8.0,4.0,4.0,31.0,9.0,3.0,108.39,0.2727272727272727,[0 0 0 ... 0 0 0],0.4966666666666667,0
Eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.5290000000001,3.8210000000000024,1.0,3.0,4.0,6.0,27.0,5.0,3.0,53.17,0.36363636363636365,[0 0 0 ... 0 0 0],0.4966666666666667,0
Mibolerone,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,302.45799999999997,4.125200000000005,1.0,2.0,4.0,0.0,22.0,2.0,0.0,37.3,0.85,[0 0 0 ... 0 0 0],0.49666666666666665,0
Talsaclidine,C#CCO[C@H]1CN2CCC1CC2,165.236,0.7303999999999999,0.0,2.0,3.0,2.0,12.0,2.0,0.0,12.47,0.8,[0 0 0 ... 0 0 0],0.49666666666666665,0
Zalcitabine,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22099999999998,-0.5046000000000002,2.0,6.0,2.0,2.0,15.0,6.0,1.0,90.36999999999999,0.5555555555555556,[0 0 0 ... 0 0 0],0.49666666666666665,0
"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-9h-Purin-6-Ylamine",CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)ncnc21,341.4150000000001,2.8166,1.0,7.0,3.0,7.0,25.0,7.0,3.0,88.08,0.3888888888888889,[0 0 0 ... 0 0 0],0.49666666666666665,0
Etonogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.4640000000001,4.048700000000004,1.0,2.0,4.0,1.0,24.0,2.0,0.0,37.3,0.6818181818181818,[0 0 0 ... 0 0 0],0.49666666666666665,0
GTS-21,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,308.38100000000003,3.7653000000000025,0.0,4.0,3.0,4.0,23.0,4.0,2.0,43.71000000000001,0.2631578947368421,[0 0 0 ... 0 0 0],0.49666666666666665,0
Artenimol,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,284.352,2.1867,1.0,5.0,5.0,0.0,20.0,5.0,0.0,57.150000000000006,1.0,[0 0 0 ... 0 0 0],0.49666666666666665,0
Lomerizine,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,468.54400000000027,4.897800000000005,0.0,5.0,4.0,8.0,34.0,7.0,3.0,34.17,0.3333333333333333,[0 1 0 ... 0 0 0],0.49666666666666665,0
Eprozinol,COC(CN1CCN(CCC(O)c2ccccc2)CC1)c1ccccc1,354.49400000000014,3.115400000000002,1.0,4.0,3.0,8.0,26.0,4.0,2.0,35.94,0.45454545454545453,[0 1 0 ... 0 0 0],0.4965,0
Ethyl loflazepate,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,360.77200000000005,3.2003000000000013,1.0,4.0,3.0,3.0,25.0,7.0,2.0,67.75999999999999,0.16666666666666666,[0 0 0 ... 0 0 0],0.4965,0
Tranexamic acid,NC[C@H]1CC[C@H](C(=O)O)CC1,157.21299999999997,0.8361000000000001,2.0,2.0,1.0,2.0,11.0,3.0,0.0,63.32000000000001,0.875,[0 0 0 ... 0 0 0],0.4965,0
Niflumic acid,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,282.221,3.542200000000001,2.0,3.0,2.0,3.0,20.0,7.0,2.0,62.22,0.07692307692307693,[0 0 0 ... 0 0 0],0.49625,0
MK-0873,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,422.4440000000002,2.3111000000000006,1.0,5.0,5.0,3.0,32.0,7.0,4.0,90.93,0.12,[0 0 0 ... 0 0 0],0.49625,0
TACRINE(8)-4-AMINOQUINOLINE,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,452.64600000000024,7.526400000000007,2.0,4.0,5.0,11.0,34.0,4.0,4.0,49.84,0.4,[0 0 0 ... 0 0 0],0.49625,0
"3-(4-carbamoyl-1-carboxy-2-methylsulfonyl-buta-1,3-dienylamino)-indolizine-2-carboxylic acid",N=C(O)/C=C/C(C[SH](=O)=O)=C(/Nc1c(C=O)cc2ccccn12)C(=O)O,377.3780000000001,1.2052699999999998,5.0,7.0,2.0,8.0,26.0,10.0,2.0,149.02999999999997,0.0625,[0 0 0 ... 0 0 0],0.4962499999999999,0
Prednisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,400.4710000000002,2.3366,1.0,6.0,4.0,3.0,29.0,6.0,0.0,97.74000000000001,0.6521739130434783,[0 0 0 ... 0 0 0],0.49623809523809526,0
Clebopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,373.8840000000002,3.3252000000000024,2.0,4.0,3.0,5.0,26.0,6.0,2.0,67.58999999999999,0.35,[0 0 0 ... 0 0 0],0.49616666666666664,0
Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88000000000005,4.810600000000004,1.0,3.0,2.0,8.0,22.0,4.0,2.0,28.16,0.5,[0 1 0 ... 0 0 0],0.49598484848484853,0
"4-CHLORO-6-(4-PIPERAZIN-1-YL-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL",Oc1cc(O)c(-c2[nH]ncc2N2CCNCC2)cc1Cl,294.74199999999996,1.5508999999999997,4.0,5.0,3.0,2.0,20.0,7.0,2.0,84.41,0.3076923076923077,[0 0 0 ... 0 0 0],0.4959166666666666,0
"(2R)-N-{4-[Ethyl(phenyl)sulfamoyl]-2-methylphenyl}-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide",CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(C)c1,430.4480000000001,3.4620200000000017,2.0,4.0,2.0,6.0,29.0,10.0,2.0,86.71000000000001,0.3157894736842105,[0 0 0 ... 0 0 0],0.49583333333333335,0
Mafosfamide,O=[P@@]1(N(CCCl)CCCl)N[C@@H](SCCS(=O)(=O)O)CCO1,401.2740000000003,1.8311,2.0,5.0,1.0,9.0,21.0,12.0,0.0,95.94000000000001,1.0,[0 0 0 ... 0 0 0],0.49583333333333335,0
Rocuronium,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,529.7860000000004,4.407500000000003,1.0,5.0,6.0,5.0,38.0,6.0,0.0,59.00000000000001,0.90625,[0 0 0 ... 0 0 0],0.4958333333333333,0
Fenpyroximate,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,421.49700000000024,5.026820000000005,0.0,7.0,3.0,7.0,31.0,7.0,3.0,74.94000000000001,0.2916666666666667,[0 0 0 ... 0 0 0],0.4958333333333333,0
"2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE",CCNC(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1,367.2610000000001,3.9970000000000017,2.0,5.0,3.0,3.0,23.0,8.0,3.0,80.9,0.13333333333333333,[0 0 0 ... 0 0 0],0.4957142857142857,0
Metahexamide,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1N,311.4070000000001,1.8978199999999996,3.0,4.0,2.0,3.0,21.0,7.0,1.0,101.28999999999999,0.5,[0 0 1 ... 0 0 0],0.4955681818181818,0
"(2s,5s)-5-Carboxymethylproline",O=C(O)C[C@@H]1CC[C@@H](C(=O)O)N1,173.168,-0.33369999999999983,3.0,3.0,1.0,3.0,12.0,5.0,0.0,86.63,0.7142857142857143,[0 0 0 ... 0 0 0],0.4955,0
Dimethylaminomicheliolide,CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@@H](CN(C)C)[C@@H]2CC1,293.40700000000004,1.9771000000000003,1.0,4.0,3.0,2.0,21.0,4.0,0.0,49.77,0.8235294117647058,[0 0 0 ... 0 0 0],0.4955,0
Myrtecaine,CCN(CC)CCOCCC1=CC[C@H]2C[C@@H]1C2(C)C,265.441,3.727300000000003,0.0,2.0,3.0,8.0,19.0,2.0,0.0,12.47,0.8823529411764706,[0 0 0 ... 0 0 0],0.4955,0
(3S)-N-(3-CHLORO-2-METHYLPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,Cc1c(Cl)cccc1NC(=O)[C@H]1CC(=O)N(C2CCCCC2)C1,334.8470000000002,3.7681200000000024,1.0,2.0,3.0,3.0,23.0,5.0,1.0,49.410000000000004,0.5555555555555556,[0 0 1 ... 0 0 0],0.4954166666666667,0
Filaminast,COc1ccc(/C(C)=N/OC(N)=O)cc1OC1CCCC1,292.3350000000001,2.8359000000000014,1.0,5.0,2.0,5.0,21.0,6.0,1.0,83.14,0.4666666666666667,[0 0 0 ... 0 0 0],0.4954166666666666,0
"2-[(CYCLOPROPYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,264.34999999999997,2.0743,2.0,3.0,3.0,3.0,18.0,5.0,1.0,72.19,0.5384615384615384,[0 0 0 ... 0 0 0],0.4954166666666666,0
Clodantoin,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,347.695,4.0991000000000035,1.0,3.0,1.0,6.0,19.0,8.0,0.0,49.410000000000004,0.8181818181818182,[0 1 0 ... 0 0 0],0.4953333333333334,0
Prednimustine,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,646.6520000000003,5.415400000000006,2.0,7.0,5.0,12.0,44.0,9.0,1.0,104.14,0.6285714285714286,[0 0 0 ... 0 0 0],0.49523809523809526,0
INS018_055,CC(C)n1cnc(-c2ccc(F)cc2)c1-c1ncc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)[nH]1,487.58300000000025,4.664300000000003,2.0,6.0,5.0,6.0,36.0,9.0,4.0,82.08000000000001,0.2962962962962963,[0 1 0 ... 0 0 0],0.49513888888888885,0
Ambroxol,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,378.10800000000023,3.1869000000000014,3.0,3.0,2.0,3.0,18.0,5.0,1.0,58.28,0.5384615384615384,[0 0 0 ... 0 0 0],0.4950833333333333,0
Halometasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,444.9020000000002,2.4102,3.0,5.0,4.0,2.0,30.0,8.0,0.0,94.83,0.7272727272727273,[0 0 0 ... 0 0 0],0.4950833333333333,0
CH-5132799,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,377.4300000000003,-0.3254999999999997,1.0,9.0,4.0,3.0,26.0,11.0,2.0,127.43,0.4666666666666667,[0 0 0 ... 0 0 0],0.495,0
3-Oxiran-2ylalanine,N[C@@H](C[C@H]1CO1)C(=O)O,131.131,-0.8128000000000002,2.0,3.0,1.0,3.0,9.0,4.0,0.0,75.85,0.8,[0 1 0 ... 0 0 0],0.495,0
Ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,378.899,5.645700000000005,1.0,2.0,3.0,8.0,27.0,3.0,3.0,29.46,0.16666666666666666,[0 0 1 ... 0 0 0],0.495,0
(3S)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol,CC#CCOc1ccc(S(=O)(=O)N2CC[C@H](S)C2)cc1,311.428,1.7814999999999999,1.0,4.0,2.0,4.0,20.0,6.0,1.0,46.61000000000001,0.42857142857142855,[0 0 0 ... 0 0 0],0.495,0
4-HYDROXY-N-PROPARGYL-1(R)-AMINOINDAN,C=C/C=N/[C@@H]1CCc2c(O)cccc21,187.24200000000002,2.636300000000001,1.0,2.0,2.0,2.0,14.0,2.0,1.0,32.59,0.25,[0 0 0 ... 0 0 0],0.495,0
Ovalicin,CO[C@@H]1C(=O)CC[C@@](C)(O)[C@@]1(O)[C@@]1(C)O[C@@H]1CC=C(C)C,298.3790000000001,1.3601999999999999,2.0,5.0,2.0,4.0,21.0,5.0,0.0,79.29,0.8125,[0 0 0 ... 0 0 0],0.495,0
Fluocinolone acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,452.49400000000026,2.366800000000001,2.0,6.0,5.0,2.0,32.0,8.0,0.0,93.06,0.75,[0 0 0 ... 0 0 0],0.495,0
Taranabant,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,515.9630000000002,6.314080000000006,1.0,4.0,3.0,8.0,36.0,9.0,3.0,75.00999999999999,0.2962962962962963,[0 1 0 ... 0 0 0],0.495,0
Guaiazulen,Cc1ccc(C(C)C)cc2c(C)ccc1-2,198.309,4.531640000000004,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.3333333333333333,[0 1 0 ... 0 0 0],0.495,0
"(2R,3R,4S)-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PYRROLIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL",C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,445.5590000000002,5.593400000000005,2.0,5.0,5.0,6.0,33.0,5.0,3.0,62.16,0.35714285714285715,[0 0 0 ... 0 0 0],0.495,0
Trapidil,CCN(CC)c1cc(C)nc2ncnn12,205.265,1.2789199999999998,0.0,5.0,2.0,3.0,15.0,5.0,2.0,46.32000000000001,0.5,[0 0 0 ... 0 0 0],0.495,0
Ubenimex,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,308.37800000000004,0.5328000000000004,4.0,4.0,1.0,8.0,22.0,6.0,1.0,112.64999999999999,0.5,[0 1 0 ... 0 0 0],0.495,0
